suburb,state,latitude,longitude
Nangeela,VIC,-37.4995,141.5467
Sandford,VIC,-37.6167,141.4333
Muntham,VIC,-37.5734,141.5443
Harrow,VIC,-37.1667,141.6
Balmoral,VIC,-37.25,141.85
Gatum,VIC,-37.4167,141.9333
Englefield,VIC,-37.3167,141.8333
Vasey,VIC,-37.3667,141.8833
Pigeon Ponds,VIC,-37.3,141.6833
Toorak,VIC,-37.8416,145.0144
Hawksburn,VIC,-37.8416,145.0144
Armadale,VIC,-37.8554,145.0205
Armadale North,VIC,-37.85,145.0333
Malvern,VIC,-37.8626,145.0281
Malvern North,VIC,-37.853,145.032
Kooyong,VIC,-37.8433,145.0358
Tooronga,VIC,-37.8667,145.0667
Glen Iris,VIC,-37.8667,145.0667
Ashburton,VIC,-37.8667,145.0833
Ashwood,VIC,-37.8666,145.1055
Tabilk,VIC,-36.85,145.1667
Murchison,VIC,-36.6189,145.2172
Dhurringile,VIC,-36.5319,145.2132
Murchison North,VIC,-36.5639,145.2628
Moorilim,VIC,-36.6167,145.3167
Murchison East,VIC,-36.6167,145.25
Wanalta,VIC,-36.6,144.8833
Moora,VIC,-36.5942,145.019
Rushworth,VIC,-36.5867,145.0175
Whroo,VIC,-36.65,145.0167
Waranga Shores,VIC,-36.5342,145.0607
Arcadia South,VIC,-36.5738,145.3548
Pine Lodge,VIC,-36.381,145.551
Grahamvale,VIC,-36.3484,145.4362
Orrvale,VIC,-36.4167,145.45
Cosgrove,VIC,-36.3451,145.6204
Karramomus,VIC,-36.5264,145.4661
Kialla,VIC,-36.4473,145.4142
Arcadia,VIC,-36.5654,145.3319
Kialla East,VIC,-36.45,145.5333
Branditt,VIC,-36.4467,145.4752
Lemnos,VIC,-36.35,145.4667
Shepparton East,VIC,-36.4016,145.4777
Cosgrove South,VIC,-36.417,145.63
Tamleugh West,VIC,-36.5667,145.5333
Shepparton North,VIC,-36.4467,145.4752
Kialla West,VIC,-36.4645,145.3878
Mount Major,VIC,-36.3606,145.6914
Dookie,VIC,-36.3273,145.6897
Wattville,VIC,-36.2881,145.709
Yabba North,VIC,-36.2167,145.6833
Yabba South,VIC,-36.2832,145.6917
Youanmite,VIC,-36.1625,145.6899
Nalinga,VIC,-36.4167,145.7167
Locksley,VIC,-36.8333,145.3333
Longwood,VIC,-36.8,145.4167
Tarnook,VIC,-36.5441,145.8744
Baddaginnie,VIC,-36.5833,145.8667
Warrenbayne,VIC,-36.6833,145.8667
Armstrong Creek,VIC,-38.2312,144.3737
Charlemont,VIC,-38.2187,144.3677
Deakin University,VIC,-38.2394,144.3406
Barwon Heads,VIC,-38.2745,144.4885
Connewarre,VIC,-38.2667,144.4
Breamlea,VIC,-38.2979,144.3857
Bellbrae,VIC,-38.3333,144.2667
Bells Beach,VIC,-38.3751,144.2564
Jan Juc,VIC,-38.3445,144.2952
Torquay,VIC,-38.3308,144.3264
Anglesea,VIC,-38.4073,144.1859
Big Hill,VIC,-38.4676,144.0719
Aireys Inlet,VIC,-38.464,144.1039
Eastern View,VIC,-38.4827,144.027
Fairhaven,VIC,-38.4577,144.0895
Moggs Creek,VIC,-38.4658,144.0671
Big Hill,VIC,-38.5404,143.9764
Lorne,VIC,-38.5404,143.9764
Moriac,VIC,-38.2409,144.1748
Gherang,VIC,-38.3113,144.1034
Paraparap,VIC,-38.301,144.1915
Mount Moriac,VIC,-38.2167,144.1833
Modewarre,VIC,-38.25,144.1333
Buckley,VIC,-38.2333,144.1
Birregurra,VIC,-38.3368,143.7847
Mildura South,VIC,-34.4238,142.178
Mildura Centre Plaza,VIC,-34.4238,142.178
Koorlong,VIC,-34.2985,142.0412
Nichols Point,VIC,-34.2103,142.2112
Hattah,VIC,-34.7625,142.2815
Nyarrin,VIC,-35.3833,142.6833
Straten,VIC,-35.3898,142.946
Pier Milan,VIC,-35.3898,142.946
Tyenna,VIC,-35.3898,142.946
Bimbourie,VIC,-35.3898,142.946
Tyrrell Downs,VIC,-35.3667,142.9667
Tyrrell,VIC,-35.3667,142.9667
Myall,VIC,-35.581,144.0013
Lake Tyrrell,VIC,-35.3898,142.946
Nandaly,VIC,-35.3,142.7
Sea Lake,VIC,-35.5039,142.8498
Ninda,VIC,-35.4667,142.75
Winnambool,VIC,-34.9593,142.7535
Cocamba,VIC,-35.116,142.8978
Chinkapook,VIC,-35.1891,142.9431
Turoar,VIC,-35.1667,143.05
Manangatang,VIC,-35.0551,142.8823
Bolton,VIC,-34.9666,142.8815
Gerahmin,VIC,-35.0755,142.9014
Robinvale Irrigation District Section C,VIC,-34.6178,142.7278
Robinvale Irrigation District Section D,VIC,-34.9978,142.8267
Liparoo,VIC,-34.7848,142.5431
Robinvale,VIC,-34.5836,142.7723
Wandown,VIC,-34.9978,142.8267
Robinvale Irrigation District Section B,VIC,-34.6184,142.7852
Annuello,VIC,-34.85,142.8333
Robinvale Irrigation District Section E,VIC,-34.6678,142.7611
Bannerton,VIC,-34.6992,142.7883
Tol Tol,VIC,-34.6514,142.8258
Wemen,VIC,-34.7887,142.6301
Fairley,VIC,-35.6868,143.8612
Capels Crossing,VIC,-35.6333,143.4333
Reedy Lake,VIC,-35.6852,143.868
Murrabit,VIC,-35.5322,143.9524
Koroop,VIC,-35.7425,144.0736
Normanville,VIC,-35.8161,143.7454
Tragowel,VIC,-35.8513,143.9777
Lake Meran,VIC,-35.8691,143.81
Westby,VIC,-35.7091,143.8581
Benjeroop,VIC,-35.4913,143.8604
Mystic Park,VIC,-35.5535,143.7221
Bael Bael,VIC,-35.7091,143.8581
Sandhill Lake,VIC,-35.7248,143.685
East Yeoburn,VIC,-35.7091,143.8581
Wandella,VIC,-35.7091,143.8581
Pine View,VIC,-35.7091,143.8581
Gonn Crossing,VIC,-35.5064,143.9308
Milnes Bridge,VIC,-35.786,144.0824
Dingwall,VIC,-35.811,143.8309
Macorna,VIC,-35.9177,144.0305
Appin,VIC,-35.8751,143.8739
Kerang East,VIC,-35.7091,143.8581
Meering West,VIC,-35.7091,143.8581
Appin South,VIC,-35.9307,143.8642
Murrabit West,VIC,-35.5193,143.9049
Teal Point,VIC,-35.6746,144.0757
Kerang,VIC,-35.7349,143.9203
Budgerum East,VIC,-35.7792,143.6597
Tresco,VIC,-35.5057,143.6748
Tresco West,VIC,-35.463,143.6326
Lake Boga,VIC,-35.463,143.6326
Tyntynder South,VIC,-35.2788,143.5356
Bulga,VIC,-35.2728,143.5885
Tyntynder,VIC,-35.241,143.541
Murrawee,VIC,-35.2993,143.5131
Ultima East,VIC,-35.2728,143.5885
Pental Island,VIC,-35.4034,143.6912
Murraydale,VIC,-35.2888,143.5587
Woorinen South,VIC,-35.3938,143.5502
Woorinen North,VIC,-35.2397,143.4314
Woorinen,VIC,-35.264,143.471
Beverford,VIC,-35.2238,143.4727
Vinifera,VIC,-35.2031,143.3784
Nyah,VIC,-35.1755,143.3774
Nyah West,VIC,-35.1854,143.3508
Miralie,VIC,-35.1102,143.2858
Wood Wood,VIC,-35.1037,143.3383
Towan,VIC,-35.1167,143.2333
Natya,VIC,-34.9567,143.2252
Lake Powell,VIC,-34.715,142.9078
Kenley,VIC,-34.8434,143.3388
Piangil,VIC,-35.0585,143.3063
Narrung,VIC,-34.774,143.2472
Kooloonong,VIC,-34.8774,143.1459
Boundary Bend,VIC,-34.7213,143.1648
Charleroi,VIC,-36.2886,147.1244
Sandy Creek,VIC,-36.3,147.1
Huon,VIC,-36.2333,147.0667
Red Bluff,VIC,-36.2667,147.1
Bullioh,VIC,-36.1951,147.3257
Tallangatta,VIC,-36.2179,147.177
Tallangatta East,VIC,-36.202,147.3056
Georges Creek,VIC,-36.1673,147.273
Jarvis Creek,VIC,-36.1745,147.2222
Koetong,VIC,-36.1529,147.4953
Cudgewa,VIC,-36.1874,147.7752
Tintaldra,VIC,-36.052,147.9052
Guys Forest,VIC,-36.0654,147.6481
Pine Mountain,VIC,-36.011,147.639
Walwa,VIC,-35.9659,147.734
Burrowye,VIC,-36.0279,147.5562
Wangaratta,VIC,-36.3585,146.3206
Wangaratta West,VIC,-36.5333,146.2167
Yarrunga,VIC,-36.4459,146.2686
Appin Park,VIC,-36.4459,146.2686
Gooramadda,VIC,-36.0,146.55
Browns Plains,VIC,-36.0472,146.6387
Boorhaman North,VIC,-36.095,146.2226
Brimin,VIC,-36.0513,146.2249
Lake Moodemere,VIC,-36.0496,146.4317
Dugays Bridge,VIC,-36.0496,146.4317
Norong Central,VIC,-36.0833,146.3333
Prentice North,VIC,-36.0333,146.5
Rutherglen,VIC,-36.0543,146.4621
Great Southern,VIC,-36.0667,146.4833
Moyhu,VIC,-36.578,146.3784
Myrrhee,VIC,-36.75,146.3167
Whitfield,VIC,-36.7833,146.4167
Whorouly South,VIC,-36.5937,146.5967
Whorouly East,VIC,-36.5384,146.6407
Whorouly,VIC,-36.5167,146.6
Bowmans Forest,VIC,-36.48,146.6342
Myrtleford,VIC,-36.561,146.7237
Nug Nug,VIC,-36.6656,146.7178
Mudgegonga,VIC,-36.6049,146.722
Gapsted,VIC,-36.5167,146.6833
Abbeyard,VIC,-36.6049,146.722
Merriang,VIC,-36.5721,146.6933
Merriang South,VIC,-36.6052,146.6707
Wonnangatta,VIC,-36.6049,146.722
Havilah,VIC,-36.6049,146.722
Barwidgee,VIC,-36.5067,146.7819
Havillah,VIC,-36.6049,146.722
Buffalo River,VIC,-36.6333,146.6833
Dandongadale,VIC,-36.8,146.6667
Rosewhite,VIC,-36.5833,146.8773
Selwyn,VIC,-36.6049,146.722
Eldorado,VIC,-36.325,146.5539
Hurdle Flat,VIC,-36.3833,146.7333
Beechworth,VIC,-36.3583,146.6858
Woolshed,VIC,-36.3167,146.6333
Stanley,VIC,-36.4167,146.75
Baarmutha,VIC,-36.4167,146.6833
Silver Creek,VIC,-36.3833,146.7167
Murmungee,VIC,-36.45,146.6833
Wooragee,VIC,-36.2833,146.7833
Illowa,VIC,-38.3333,142.4167
Koroit,VIC,-38.2918,142.3673
Yarpturk,VIC,-38.2816,142.4294
Tower Hill,VIC,-38.3333,142.35
Kirkstall,VIC,-38.2667,142.3167
Southern Cross,VIC,-38.3,142.4
Yangery,VIC,-38.3192,142.4407
Willatook,VIC,-38.1667,142.2667
Crossley,VIC,-38.3,142.3333
Tarrone,VIC,-38.2769,142.1995
Killarney,VIC,-38.35,142.3333
Warrong,VIC,-38.2333,142.3667
Newborough,VIC,-38.1717,146.2926
Walhalla,VIC,-37.95,146.45
Jericho,VIC,-38.0569,146.2191
Moe South,VIC,-38.2127,146.2524
Coalville,VIC,-38.25,146.2667
Hill End,VIC,-38.0167,146.15
Aberfeldy,VIC,-37.7022,146.3791
Caringal,VIC,-37.9937,146.3465
Hernes Oak,VIC,-38.2209,146.3
Coopers Creek,VIC,-37.9833,146.4333
Willow Grove,VIC,-38.0833,146.2
Thaloo,VIC,-38.0569,146.2191
Toombon,VIC,-38.0569,146.2191
Boola,VIC,-38.0569,146.2191
Rawson,VIC,-37.9546,146.3993
Amor,VIC,-37.9411,146.3981
Moondarra,VIC,-38.0167,146.3667
Erica,VIC,-37.9833,146.3667
Thalloo,VIC,-38.0842,146.3081
Walhalla East,VIC,-38.0569,146.2191
Yallourn North,VIC,-38.1605,146.3645
Fumina,VIC,-37.9103,146.0894
Newborough East,VIC,-38.0569,146.2191
Tanjil South,VIC,-38.1167,146.25
Tanjil,VIC,-38.0569,146.2191
Moe,VIC,-38.1783,146.261
Jacob Creek,VIC,-38.0013,146.411
Fumina South,VIC,-37.95,146.1167
Westbury,VIC,-38.1363,146.2175
Yallourn,VIC,-38.1783,146.261
Gippsland Mc,VIC,-38.2903,146.5885
Carrajung,VIC,-38.3667,146.6833
Carrajung South,VIC,-38.3858,146.7974
Tyers,VIC,-38.1489,146.4804
Carrajung Lower,VIC,-38.4,146.7333
Traralgon South,VIC,-38.2899,146.5462
Mount Tassie,VIC,-38.3056,146.6253
Blackwarry,VIC,-38.4,146.65
Callignee,VIC,-38.3333,146.5833
Koornalla,VIC,-38.3481,146.5253
Loy Yang,VIC,-38.249,146.576
Willung South,VIC,-38.35,146.7333
Callignee South,VIC,-38.3833,146.6167
Traralgon East,VIC,-38.3056,146.6253
Traralgon,VIC,-38.1953,146.5415
Callignee North,VIC,-38.3167,146.6
Flynn,VIC,-38.1667,146.6833
Flynns Creek,VIC,-38.2506,146.6286
Willung,VIC,-38.25,146.8167
Hiamdale,VIC,-38.2011,146.8055
Rosedale,VIC,-38.1545,146.7886
Nambrok,VIC,-38.05,146.8833
Sale North,VIC,-38.2148,147.0616
Guthridge,VIC,-38.2148,147.0616
Giffard,VIC,-38.4167,147.0833
Wurruk,VIC,-38.1167,147.0333
Seacombe,VIC,-38.1167,147.4333
Fulham,VIC,-38.1,146.9833
Myrtlebank,VIC,-38.0669,147.0245
The Heart,VIC,-38.1167,147.1667
Longford,VIC,-38.1624,147.0859
Paradise Beach,VIC,-38.1962,147.4152
Loch Sport,VIC,-38.0401,147.5918
The Honeysuckles,VIC,-38.3536,147.2195
Flamingo Beach,VIC,-38.2819,147.3046
Seaspray,VIC,-38.3761,147.1906
Montgomery,VIC,-38.0333,147.0667
Pearsondale,VIC,-38.1335,147.0095
Bundalaguah,VIC,-38.0333,147.0167
Golden Beach,VIC,-38.2109,147.3987
Giffard West,VIC,-38.3529,146.9875
Clydebank,VIC,-38.05,147.2
Dutson,VIC,-38.1833,147.1833
Darriman,VIC,-38.45,146.9333
Glomar Beach,VIC,-38.3016,147.2795
Somerton Park,VIC,-38.1804,147.169
Cobains,VIC,-38.0833,147.15
Lake Wellington,VIC,-38.0167,147.45
Stradbroke,VIC,-38.3,147.0333
Dutson Downs,VIC,-38.1804,147.169
Kilmany,VIC,-38.1,146.9
Airly,VIC,-38.0333,147.1167
Sale East Raaf,VIC,-38.1035,147.127
East Sale Raaf,VIC,-38.1035,147.127
East Sale,VIC,-38.1035,147.127
Mewburn Park,VIC,-37.9214,146.8621
Newry,VIC,-37.9167,146.8833
Maffra West Upper,VIC,-37.8754,146.8215
Tinamba West,VIC,-37.9311,146.8521
Tinamba,VIC,-37.9625,146.8914
Maffra,VIC,-37.9713,146.9837
Valencia Creek,VIC,-37.773,146.9994
Nap Nap Marra,VIC,-37.8899,146.9726
Bushy Park,VIC,-37.8667,147.0333
Monomak,VIC,-37.8899,146.9726
Boisdale,VIC,-37.8833,146.9833
Coongulla,VIC,-37.8913,146.786
Toolome,VIC,-37.8899,146.9726
Koorool,VIC,-37.8899,146.9726
Wrixon,VIC,-37.8899,146.9726
Wrathung,VIC,-37.8899,146.9726
Woolenook,VIC,-37.8899,146.9726
Riverslea,VIC,-38.0,146.95
Briagolong,VIC,-37.8436,147.0727
Moroka,VIC,-37.8899,146.9726
Nuntin,VIC,-37.8899,146.9726
The Fingerboard,VIC,-37.8084,147.3096
Glenaladale,VIC,-37.7501,147.3026
Fernbank,VIC,-37.8667,147.3167
Budgeree,VIC,-38.4167,146.3333
Grand Ridge,VIC,-38.4738,146.4208
Johnstones Hill,VIC,-38.4422,146.3299
Boolarra South,VIC,-38.45,146.2833
Mirboo East,VIC,-38.4833,146.2833
Budgeree East,VIC,-38.45,146.3833
Boolarra,VIC,-38.3794,146.2753
Gormandale,VIC,-38.2833,146.7
Mcloughlins Beach,VIC,-38.6101,146.8906
Woodside Beach,VIC,-38.5467,146.9784
Woodside North,VIC,-38.5299,146.885
Cherrilong,VIC,-38.5833,146.8833
Woodside,VIC,-38.5238,146.8751
Raymond Island,VIC,-37.9167,147.7333
Paynesville,VIC,-37.9189,147.7194
Ocean Grange,VIC,-37.9178,147.7264
Boole Poole,VIC,-37.9178,147.7264
Toora North,VIC,-38.6184,146.346
Woorarra,VIC,-38.5918,146.3804
Wonyip,VIC,-38.5622,146.3924
Toora,VIC,-38.6629,146.3279
Woorarra East,VIC,-38.606,146.3859
Agnes,VIC,-38.6857,146.3898
Christies,VIC,-38.5333,146.4
Hazel Park,VIC,-38.6333,146.3833
Binginwarri,VIC,-38.5833,146.45
Welshpool,VIC,-38.6667,146.4333
Hedley,VIC,-38.6333,146.5
Hilgay,VIC,-37.6231,141.6517
Wootong Vale,VIC,-37.5186,141.7175
Nareen,VIC,-37.3833,141.5667
Tarrenlea,VIC,-37.6833,141.7333
Melville Forest,VIC,-37.5,141.8667
Konongwootong,VIC,-37.5333,141.6833
Tarrayoukyan,VIC,-37.3167,141.5833
Paschendale,VIC,-37.6667,141.6
Coojar,VIC,-37.3527,141.6909
Clover Flat,VIC,-37.5144,141.6863
Culla,VIC,-37.2378,141.5765
Brit Brit,VIC,-37.4333,141.7667
Coleraine,VIC,-37.5983,141.6912
Tahara Bridge,VIC,-37.7071,141.6278
Gringegalgona,VIC,-37.4167,141.8167
Parkwood,VIC,-37.6167,141.7833
Gritjurk,VIC,-37.5833,141.7667
Kadnook,VIC,-37.0338,141.2876
Charam,VIC,-36.95,141.5167
Ullswater,VIC,-36.9667,141.3833
Patyah,VIC,-36.9,141.2333
Connewirricoo,VIC,-37.2,141.4667
Jallakin,VIC,-37.0338,141.2876
Edenhope,VIC,-37.0365,141.2966
Meereek,VIC,-37.0833,141.0833
Langkoop,VIC,-37.1,141.0333
Apsley,VIC,-36.9667,141.0833
Bringalbert,VIC,-36.85,141.1667
Benayeo,VIC,-36.8408,141.0431
Jilpanger,VIC,-36.8364,141.8134
Grass Flat,VIC,-36.8364,141.8134
Arapiles,VIC,-36.7333,141.85
Natimuk,VIC,-36.7403,141.9452
Duchembegarra,VIC,-36.6234,141.9718
Goroke,VIC,-36.7179,141.4731
Minimay,VIC,-36.7167,141.1833
Neuarpurr,VIC,-36.7667,141.0833
Ozenkadnook,VIC,-36.85,141.3333
Peronne,VIC,-36.7333,141.3833
Miram,VIC,-36.3667,141.35
Yarrunga,VIC,-36.3667,141.35
Gerang Gerung,VIC,-36.3594,141.8555
Lawloit,VIC,-36.4167,141.4667
Broughton,VIC,-36.1667,141.35
Little Desert,VIC,-36.5025,141.7614
Nhill,VIC,-36.3333,141.6501
Glenlee,VIC,-36.2167,141.85
Yanac,VIC,-36.1333,141.4333
Netherby,VIC,-36.1167,141.65
Kiata,VIC,-36.4186,141.7529
Lorquon,VIC,-36.1463,141.7723
Serviceton,VIC,-36.3833,140.9833
Lillimur,VIC,-36.3667,141.1333
Telopea Downs,VIC,-36.375,141.0583
Greythorn,VIC,-37.7909,145.0939
Balwyn North,VIC,-37.7909,145.0939
Box Hill,VIC,-37.8189,145.1254
Houston,VIC,-37.8256,145.1232
Box Hill Central,VIC,-37.8256,145.1232
Wattle Park,VIC,-37.8256,145.1232
Box Hill South,VIC,-37.8324,145.121
Box Hill North,VIC,-37.8027,145.1266
Mont Albert North,VIC,-37.8004,145.1083
Kerrimuir,VIC,-37.8015,145.1174
Laburnum,VIC,-37.8227,145.1535
Blackburn North,VIC,-37.8093,145.1518
Blackburn South,VIC,-37.8398,145.1555
Blackburn,VIC,-37.819,145.1533
Mitcham,VIC,-37.8167,145.2
Mitcham North,VIC,-37.8167,145.2
Rangeview,VIC,-37.8167,145.2
Burwood Heights,VIC,-37.85,145.15
Burwood East,VIC,-37.85,145.15
Donnybrook,VIC,-37.5333,144.9833
Mickleham,VIC,-37.5366,144.902
Craigieburn,VIC,-37.6,144.95
Kalkallo,VIC,-37.5333,144.95
Roxburgh Park,VIC,-37.6258,144.9255
Thomastown,VIC,-37.6833,145.0167
Lalor,VIC,-37.6667,145.0167
Lalor Plaza,VIC,-37.6667,145.0167
Epping Dc,VIC,-37.65,145.0333
Epping,VIC,-37.65,145.0333
Mill Park,VIC,-37.6667,145.0667
Wollert,VIC,-37.5833,145.0333
Woodstock,VIC,-37.55,145.0333
South Morang,VIC,-37.65,145.1
Morang South,VIC,-37.65,145.1
Beveridge,VIC,-37.4833,144.9833
Wodonga Plaza,VIC,-36.1226,146.87
West Wodonga,VIC,-36.1235,146.8519
Bandiana Milpo,VIC,-36.1479,146.9262
Derrimut,VIC,-37.7924,144.7699
Laverton North,VIC,-37.8258,144.7936
Williams Landing,VIC,-37.8619,144.7437
Laverton Raaf,VIC,-37.8619,144.7437
Williams Raaf,VIC,-37.8619,144.7437
Altona Meadows,VIC,-37.8841,144.7837
Seabrook,VIC,-37.8809,144.7587
Laverton,VIC,-37.862,144.7698
Point Cook,VIC,-37.9148,144.7509
Werribee,VIC,-37.9,144.6667
Quandong,VIC,-37.8139,144.4951
Chartwell,VIC,-37.9098,144.6387
Cocoroc,VIC,-37.9728,144.5643
Werribee South,VIC,-37.9475,144.7167
Brookfield,VIC,-37.7008,144.5603
Strathtulloh,VIC,-37.7287,144.5696
Melton South,VIC,-37.7077,144.5749
Exford,VIC,-37.7259,144.53
Weir Views,VIC,-37.7312,144.5758
Eynesbury,VIC,-37.8004,144.5746
Cobblebank,VIC,-37.7064,144.602
Fitzroy,VIC,-37.7984,144.9783
Collingwood North,VIC,-37.8025,144.9887
Collingwood,VIC,-37.8025,144.9887
Abbotsford,VIC,-37.8,145.0
Alphington,VIC,-37.7835,145.0288
Fairfield,VIC,-37.7798,145.0176
Cremorne,VIC,-37.8318,144.9938
Richmond,VIC,-37.8182,145.0018
Victoria Gardens,VIC,-37.8265,145.0043
Richmond North,VIC,-37.8265,145.0043
Burnley North,VIC,-37.8265,145.0043
Burnley,VIC,-37.8296,145.0173
Richmond South,VIC,-37.8265,145.0043
Richmond East,VIC,-37.8265,145.0043
Chirnside Park,VIC,-37.7386,145.3143
Mooroolbark,VIC,-37.7825,145.3168
Lilydale,VIC,-37.75,145.35
Upwey,VIC,-37.9,145.3333
Belgrave Heights,VIC,-37.9262,145.3437
Tecoma,VIC,-37.903,145.3447
Belgrave South,VIC,-37.9333,145.3333
Belgrave,VIC,-37.9109,145.3536
Montrose,VIC,-37.8167,145.35
Kalorama,VIC,-37.8167,145.3667
Mount Dandenong,VIC,-37.8333,145.3667
Yering,VIC,-37.7,145.3667
Coldstream,VIC,-37.7249,145.378
Gruyere,VIC,-37.7333,145.45
Narbethong,VIC,-37.5639,145.6557
Fernshaw,VIC,-37.6,145.6333
Marysville,VIC,-37.5098,145.7481
Cambarville,VIC,-37.5588,145.8906
Emerald,VIC,-37.9317,145.4409
Avonsleigh,VIC,-37.9119,145.4843
Clematis,VIC,-37.9333,145.4167
Macclesfield,VIC,-37.8833,145.4833
Tremont,VIC,-37.8791,145.3162
Ferny Creek,VIC,-37.8833,145.3333
Olinda,VIC,-37.85,145.3667
Sherbrooke,VIC,-37.8833,145.35
The Patch,VIC,-37.8919,145.4022
Monbulk,VIC,-37.8743,145.4259
Silvan,VIC,-37.8167,145.4167
Mount Evelyn,VIC,-37.7833,145.3833
Powelltown,VIC,-37.8667,145.75
Yarra Junction,VIC,-37.7819,145.6143
Gladysdale,VIC,-37.8171,145.6529
Gilderoy,VIC,-37.8667,145.7167
Three Bridges,VIC,-37.8454,145.6845
Millgrove,VIC,-37.7553,145.6535
Wesburn,VIC,-37.7667,145.6333
East Warburton,VIC,-37.7364,145.7429
Big Pats Creek,VIC,-37.7637,145.7626
Mcmahons Creek,VIC,-37.7167,145.8333
Reefton,VIC,-37.7487,145.7193
Warburton,VIC,-37.7537,145.6904
Narre Warren North,VIC,-37.9833,145.3167
Narre Warren East,VIC,-37.9639,145.3629
Icy Creek,VIC,-37.8595,146.0687
Baw Baw Village,VIC,-37.8378,146.2499
Vesper,VIC,-37.8751,146.0688
Mt Baw Baw,VIC,-37.8595,146.0687
Tanjil Bren,VIC,-37.8218,146.1792
Gentle Annie,VIC,-37.938,145.8359
Baw Baw,VIC,-37.831,146.31
Noojee,VIC,-37.8452,145.9693
Toorongo,VIC,-37.8595,146.0687
Piedmont,VIC,-37.8941,145.9368
Ada,VIC,-37.8595,146.0687
Loch Valley,VIC,-37.8333,146.0
Dadswells Bridge,VIC,-36.9,142.5167
Ledcourt,VIC,-36.997,142.5557
Roses Gap,VIC,-36.8939,142.6121
Riachella,VIC,-36.8939,142.6121
Glenorchy,VIC,-36.9,142.6833
Brim,VIC,-36.0833,142.4167
Boolite,VIC,-36.35,142.6667
Minyip,VIC,-36.4596,142.5878
Sheep Hills,VIC,-36.3333,142.55
Hopevale,VIC,-35.8,142.2333
Hopetoun,VIC,-35.727,142.3663
Yarto,VIC,-35.5,142.2667
Dimboola,VIC,-36.4562,142.0329
Antwerp,VIC,-36.2675,141.9709
Tarranyurk,VIC,-36.2167,142.05
Rainbow,VIC,-35.8958,141.9979
Albacutya,VIC,-35.738,141.9589
Yaapeet,VIC,-35.7667,142.05
Laen East,VIC,-36.3833,142.8833
Laen,VIC,-36.45,142.8167
Cope Cope,VIC,-36.45,143.05
Carron,VIC,-36.2798,142.7501
Swanwater West,VIC,-36.5333,143.0167
Rich Avon East,VIC,-36.3061,142.9045
Banyenong,VIC,-36.3061,142.9045
Donald,VIC,-36.3686,142.9811
Lake Buloke,VIC,-35.5039,142.8498
Rich Avon West,VIC,-36.5167,142.8333
Rich Avon,VIC,-36.4462,142.8974
Litchfield,VIC,-36.3,142.8667
Corack East,VIC,-36.1529,143.0581
Corack,VIC,-36.1843,143.0262
Jeffcott,VIC,-36.35,143.1333
Lawler,VIC,-36.3061,142.9045
Laen North,VIC,-36.4,142.8167
Gil Gil,VIC,-36.3061,142.9045
Areegra,VIC,-36.2833,142.6333
Warmur,VIC,-36.1167,142.7833
Morton Plains,VIC,-36.0833,142.9
Massey,VIC,-36.2167,142.8667
Watchem,VIC,-36.15,142.85
Watchem West,VIC,-36.2,142.7697
Lascelles,VIC,-35.6167,142.5833
Mirimbah,VIC,-37.1103,146.3985
Barwite,VIC,-37.0,146.1667
Harrietville,VIC,-36.8915,147.0619
Freeburgh,VIC,-36.7599,147.0263
Smoko,VIC,-36.8202,147.0642
Germantown,VIC,-36.7412,147.0698
Mount Hotham,VIC,-36.8226,147.0557
Hotham Heights,VIC,-36.993,147.1523
Bright,VIC,-36.73,146.9598
French Island,VIC,-38.3499,145.3656
Tankerton,VIC,-38.3872,145.2915
Elizabeth Island,VIC,-38.3685,145.3286
Denham,WA,-25.9268,113.5333
Francois Peron National Park,WA,-25.8597,113.6238
Useless Loop,WA,-25.8597,113.6238
Shark Bay,WA,-25.8597,113.6238
Dirk Hartog,WA,-25.8597,113.6238
Dirk Hartog Island,WA,-25.8597,113.6238
Nanga,WA,-25.8597,113.6238
Monkey Mia,WA,-25.7927,113.7143
Dampier Archipelago,WA,-20.6627,116.7126
Dampier,WA,-20.6627,116.7126
Point Samson,WA,-20.6289,117.1927
Cossack,WA,-20.7,117.2
Wickham,WA,-20.6747,117.1378
Home Island Cocos (Keeling) Islands,WA,-20.7905,118.8132
West Island Cocos (Keeling) Islands,WA,-20.7905,118.8132
Myaree,WA,-32.04,115.8176
Redmond,WA,-34.8667,117.6833
Redmond West,WA,-34.8667,117.6833
Collingwood Park,WA,-35.0055,117.8363
Mount Melville,WA,-35.0222,117.8714
Mount Elphinstone,WA,-35.0194,117.8518
Torbay,WA,-35.0233,117.6606
Warrenup,WA,-34.9755,117.8472
Bayonet Head,WA,-34.973,117.9345
Yakamia,WA,-35.0039,117.8783
Kronkup,WA,-35.0506,117.6186
Walmsley,WA,-34.9739,117.903
Big Grove,WA,-35.0808,117.879
Torndirrup,WA,-35.0941,117.906
Mira Mar,WA,-35.0152,117.901
Millbrook,WA,-34.9068,117.8726
Centennial Park,WA,-35.0153,117.8805
West Cape Howe,WA,-35.0827,117.6255
Cuthbert,WA,-35.0158,117.7983
Frenchman Bay,WA,-35.0935,117.9491
Emu Point,WA,-35.0,117.9381
Mount Clarence,WA,-35.0245,117.8933
Orana,WA,-34.996,117.8592
Nanarup,WA,-34.9956,118.0647
Middleton Beach,WA,-35.0237,117.911
Green Valley,WA,-35.0055,117.8363
Milpara,WA,-34.9869,117.865
